5.75247481883107e+01
1.60535812616070e+01
1.24971228049469e+01
9.73185732682358e+00
9.19507226037022e+00
8.92776466206541e+00
8.72172606430746e+00
8.52525903988701e+00
8.33983968971188e+00
8.15953483612445e+00
7.97875847203778e+00
7.79347162817648e+00
7.61288962363288e+00
7.43215542115575e+00
7.26421631867633e+00
7.10135645160595e+00
6.95040378320149e+00
6.80756034046244e+00
6.67367571658877e+00
6.54477735296744e+00
6.42358989852205e+00
6.31063987410953e+00
6.19776073359143e+00
6.09356198446042e+00
5.98529124679193e+00
5.88784165673597e+00
5.79196791268173e+00
5.69697419943882e+00
5.60239983783735e+00
5.51151828750926e+00
5.42471663666650e+00
5.34135298701409e+00
5.26126814775589e+00
5.18271450287162e+00
5.10891009647402e+00
5.03773162653045e+00
4.96889121626982e+00
4.90524619118446e+00
4.83917313247168e+00
4.77917046152267e+00
4.72072040193303e+00
4.66437118952521e+00
4.61075260990078e+00
4.55811451921302e+00
4.50978100200989e+00
4.46393119452165e+00
4.41898197709027e+00
4.37708494109571e+00
4.33685133985121e+00
4.29651472239690e+00
4.25999721175982e+00
4.22537320544511e+00
4.19116294031835e+00
4.15933428142247e+00
4.12963285355015e+00
4.10125562760099e+00
4.07141452950890e+00
4.04468406078647e+00
4.01908512107579e+00
3.99340688721767e+00
3.96748829006275e+00
3.94339258137306e+00
3.91917130717515e+00
3.89699508722415e+00
3.87348640992524e+00
3.85127401080416e+00
3.82880544227982e+00
3.80665750781580e+00
3.78599664539984e+00
3.76445023116587e+00
3.74377527178014e+00
3.72423264051006e+00
3.70344433437684e+00
3.68315437819164e+00
3.66361922420625e+00
3.64459933606871e+00
3.62652002040059e+00
3.60658087747391e+00
3.58842949686563e+00
3.57037194167389e+00
3.55205175586720e+00
3.53418218697292e+00
3.51698117704142e+00
3.50000216113271e+00
3.48275105297814e+00
3.46655489997149e+00
3.45014332567336e+00
3.43404725024785e+00
3.41875121434264e+00
3.40287092210982e+00
3.38824140891080e+00
3.37270509071763e+00
3.35818008495935e+00
3.34354943120236e+00
3.33052505548403e+00
3.31707785683494e+00
3.30294696648249e+00
3.28942657547406e+00
3.27682599298712e+00
3.26401586006106e+00
